sku,week,units
85099C,2011-04-04,78.0
85099C,2011-04-11,178.0
85099C,2011-04-18,147.0
85099C,2011-04-25,278.0
85099C,2011-05-02,248.0
85099C,2011-05-09,246.0
85099C,2011-05-16,302.0
85099C,2011-05-23,387.0
85099C,2011-05-30,200.0
85099C,2011-06-06,141.0
85099C,2011-06-13,265.0
85099C,2011-06-20,83.0
85099C,2011-06-27,181.0
85099C,2011-07-04,324.0
85099C,2011-07-11,93.0
85099C,2011-07-18,210.0
85099C,2011-07-25,164.0
85099C,2011-08-01,264.0
85099C,2011-08-08,252.0
85099C,2011-08-15,113.0
85099C,2011-08-22,130.0
85099C,2011-08-29,264.0
85099C,2011-09-05,439.0
85099C,2011-09-12,109.0
85099C,2011-09-19,440.0
85099C,2011-09-26,398.0
85099C,2011-10-03,276.0
85099C,2011-10-10,210.0
85099C,2011-10-17,200.0
85099C,2011-10-24,391.0
85099C,2011-10-31,80.0
85099C,2011-11-07,353.0
85099C,2011-11-14,620.0
85099C,2011-11-21,203.0
85099C,2011-11-28,384.0
85099F,2009-12-07,388.0
85099F,2009-12-14,251.0
85099F,2009-12-21,1.0
85099F,2009-12-28,0.0
85099F,2010-01-04,48.0
85099F,2010-01-11,246.0
85099F,2010-01-18,273.0
85099F,2010-01-25,120.0
85099F,2010-02-01,147.0
85099F,2010-02-08,167.0
85099F,2010-02-15,578.0
85099F,2010-02-22,96.0
85099F,2010-03-01,415.0
85099F,2010-03-08,159.0
85099F,2010-03-15,293.0
85099F,2010-03-22,256.0
85099F,2010-03-29,334.0
85099F,2010-04-05,270.0
85099F,2010-04-12,275.0
85099F,2010-04-19,508.0
85099F,2010-04-26,784.0
85099F,2010-05-03,379.0
85099F,2010-05-10,337.0
85099F,2010-05-17,310.0
85099F,2010-05-24,493.0
85099F,2010-05-31,251.0
85099F,2010-06-07,308.0
85099F,2010-06-14,139.0
85099F,2010-06-21,419.0
85099F,2010-06-28,744.0
85099F,2010-07-05,595.0
85099F,2010-07-12,359.0
85099F,2010-07-19,544.0
85099F,2010-07-26,356.0
85099F,2010-08-02,308.0
85099F,2010-08-09,1254.0
85099F,2010-08-16,309.0
85099F,2010-08-23,434.0
85099F,2010-08-30,816.0
85099F,2010-09-06,533.0
85099F,2010-09-13,198.0
85099F,2010-09-20,374.0
85099F,2010-09-27,132.0
85099F,2010-10-04,451.0
85099F,2010-10-11,500.0
85099F,2010-10-18,174.0
85099F,2010-10-25,165.0
85099F,2010-11-01,199.0
85099F,2010-11-08,1184.0
85099F,2010-11-15,333.0
85099F,2010-11-22,175.0
85099F,2010-11-29,128.0
85099F,2010-12-06,162.0
85099F,2010-12-13,229.0
85099F,2010-12-20,11.0
85099F,2010-12-27,0.0
85099F,2011-01-03,703.0
85099F,2011-01-10,349.0
85099F,2011-01-17,139.0
85099F,2011-01-24,93.0
85099F,2011-01-31,381.0
85099F,2011-02-07,70.0
85099F,2011-02-14,236.0
85099F,2011-02-21,76.0
85099F,2011-02-28,265.0
85099F,2011-03-07,381.0
85099F,2011-03-14,1012.0
85099F,2011-03-21,666.0
85099F,2011-03-28,522.0
85099F,2011-04-04,165.0
85099F,2011-04-11,166.0
85099F,2011-04-18,6.0
85099F,2011-04-25,100.0
85099F,2011-05-02,0.0
85099F,2011-05-09,418.0
85099F,2011-05-16,142.0
85099F,2011-05-23,413.0
85099F,2011-05-30,403.0
85099F,2011-06-06,422.0
85099F,2011-06-13,224.0
85099F,2011-06-20,604.0
85099F,2011-06-27,251.0
85099F,2011-07-04,513.0
85099F,2011-07-11,29.0
85099F,2011-07-18,120.0
85099F,2011-07-25,433.0
85099F,2011-08-01,537.0
85099F,2011-08-08,300.0
85099F,2011-08-15,328.0
85099F,2011-08-22,862.0
85099F,2011-08-29,278.0
85099F,2011-09-05,189.0
85099F,2011-09-12,302.0
85099F,2011-09-19,509.0
85099F,2011-09-26,204.0
85099F,2011-10-03,1172.0
85099F,2011-10-10,151.0
85099F,2011-10-17,433.0
85099F,2011-10-24,30.0
85099F,2011-10-31,193.0
85099F,2011-11-07,301.0
85099F,2011-11-14,196.0
85099F,2011-11-21,42.0
85099F,2011-11-28,426.0
85123A,2009-12-07,3045.0
85123A,2009-12-14,1255.0
85123A,2009-12-21,127.0
85123A,2009-12-28,0.0
85123A,2010-01-04,1577.0
85123A,2010-01-11,843.0
85123A,2010-01-18,917.0
85123A,2010-01-25,1364.0
85123A,2010-02-01,677.0
85123A,2010-02-08,574.0
85123A,2010-02-15,669.0
85123A,2010-02-22,719.0
85123A,2010-03-01,762.0
85123A,2010-03-08,848.0
85123A,2010-03-15,1472.0
85123A,2010-03-22,788.0
85123A,2010-03-29,900.0
85123A,2010-04-05,905.0
85123A,2010-04-12,848.0
85123A,2010-04-19,695.0
85123A,2010-04-26,1050.0
85123A,2010-05-03,671.0
85123A,2010-05-10,1046.0
85123A,2010-05-17,1223.0
85123A,2010-05-24,942.0
85123A,2010-05-31,545.0
85123A,2010-06-07,1590.0
85123A,2010-06-14,578.0
85123A,2010-06-21,748.0
85123A,2010-06-28,819.0
85123A,2010-07-05,717.0
85123A,2010-07-12,1245.0
85123A,2010-07-19,1168.0
85123A,2010-07-26,582.0
85123A,2010-08-02,543.0
85123A,2010-08-09,725.0
85123A,2010-08-16,1668.0
85123A,2010-08-23,1106.0
85123A,2010-08-30,553.0
85123A,2010-09-06,848.0
85123A,2010-09-13,1042.0
85123A,2010-09-20,907.0
85123A,2010-09-27,614.0
85123A,2010-10-04,1003.0
85123A,2010-10-11,938.0
85123A,2010-10-18,709.0
85123A,2010-10-25,1383.0
85123A,2010-11-01,989.0
85123A,2010-11-08,1618.0
85123A,2010-11-15,844.0
85123A,2010-11-22,2120.0
85123A,2010-11-29,1445.0
85123A,2010-12-06,1121.0
85123A,2010-12-13,1435.0
85123A,2010-12-20,174.0
85123A,2010-12-27,0.0
85123A,2011-01-03,967.0
85123A,2011-01-10,3328.0
85123A,2011-01-17,397.0
85123A,2011-01-24,520.0
85123A,2011-01-31,550.0
85123A,2011-02-07,503.0
85123A,2011-02-14,327.0
85123A,2011-02-21,327.0
85123A,2011-02-28,368.0
85123A,2011-03-07,430.0
85123A,2011-03-14,446.0
85123A,2011-03-21,353.0
85123A,2011-03-28,570.0
85123A,2011-04-04,374.0
85123A,2011-04-11,468.0
85123A,2011-04-18,2422.0
85123A,2011-04-25,366.0
85123A,2011-05-02,1132.0
85123A,2011-05-09,856.0
85123A,2011-05-16,762.0
85123A,2011-05-23,1020.0
85123A,2011-05-30,629.0
85123A,2011-06-06,352.0
85123A,2011-06-13,391.0
85123A,2011-06-20,224.0
85123A,2011-06-27,252.0
85123A,2011-07-04,264.0
85123A,2011-07-11,1172.0
85123A,2011-07-18,694.0
85123A,2011-07-25,756.0
85123A,2011-08-01,423.0
85123A,2011-08-08,401.0
85123A,2011-08-15,265.0
85123A,2011-08-22,763.0
85123A,2011-08-29,394.0
85123A,2011-09-05,407.0
85123A,2011-09-12,657.0
85123A,2011-09-19,660.0
85123A,2011-09-26,404.0
85123A,2011-10-03,156.0
85123A,2011-10-10,599.0
85123A,2011-10-17,152.0
85123A,2011-10-24,369.0
85123A,2011-10-31,1689.0
85123A,2011-11-07,524.0
85123A,2011-11-14,1172.0
85123A,2011-11-21,557.0
85123A,2011-11-28,654.0
