sku,week,units,policy,target,shortage,excess,cost,filled
21977,2011-10-31,61.00000000,mean4_tuned,372.00000000,0.00000000,311.00000000,311.00000000,61.00000000
21980,2011-10-31,112.00000000,mean4_tuned,245.00000000,0.00000000,133.00000000,133.00000000,112.00000000
21981,2011-10-31,96.00000000,mean4_tuned,30.00000000,66.00000000,0.00000000,264.00000000,30.00000000
21982,2011-10-31,613.00000000,mean4_tuned,84.00000000,529.00000000,0.00000000,2116.00000000,84.00000000
21984,2011-10-31,51.00000000,mean4_tuned,63.00000000,0.00000000,12.00000000,12.00000000,51.00000000
21985,2011-10-31,135.00000000,mean4_tuned,125.00000000,10.00000000,0.00000000,40.00000000,125.00000000
22086,2011-10-31,1717.00000000,mean4_tuned,1006.00000000,711.00000000,0.00000000,2844.00000000,1006.00000000
22151,2011-10-31,155.00000000,mean4_tuned,149.00000000,6.00000000,0.00000000,24.00000000,149.00000000
22178,2011-10-31,353.00000000,mean4_tuned,999.00000000,0.00000000,646.00000000,646.00000000,353.00000000
22197,2011-10-31,1029.00000000,mean4_tuned,1541.00000000,0.00000000,512.00000000,512.00000000,1029.00000000
22355,2011-10-31,274.00000000,mean4_tuned,430.00000000,0.00000000,156.00000000,156.00000000,274.00000000
22386,2011-10-31,292.00000000,mean4_tuned,848.00000000,0.00000000,556.00000000,556.00000000,292.00000000
22411,2011-10-31,91.00000000,mean4_tuned,203.00000000,0.00000000,112.00000000,112.00000000,91.00000000
22423,2011-10-31,236.00000000,mean4_tuned,199.00000000,37.00000000,0.00000000,148.00000000,199.00000000
22469,2011-10-31,1006.00000000,mean4_tuned,311.00000000,695.00000000,0.00000000,2780.00000000,311.00000000
22492,2011-10-31,118.00000000,mean4_tuned,499.00000000,0.00000000,381.00000000,381.00000000,118.00000000
22616,2011-10-31,702.00000000,mean4_tuned,421.00000000,281.00000000,0.00000000,1124.00000000,421.00000000
71459,2011-10-31,100.00000000,mean4_tuned,140.00000000,0.00000000,40.00000000,40.00000000,100.00000000
72741,2011-10-31,24.00000000,mean4_tuned,177.00000000,0.00000000,153.00000000,153.00000000,24.00000000
84077,2011-10-31,974.00000000,mean4_tuned,2447.00000000,0.00000000,1473.00000000,1473.00000000,974.00000000
84212,2011-10-31,0.00000000,mean4_tuned,167.00000000,0.00000000,167.00000000,167.00000000,0.00000000
84270,2011-10-31,0.00000000,mean4_tuned,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-10-31,319.00000000,mean4_tuned,537.00000000,0.00000000,218.00000000,218.00000000,319.00000000
84568,2011-10-31,30.00000000,mean4_tuned,14.00000000,16.00000000,0.00000000,64.00000000,14.00000000
84598,2011-10-31,32.00000000,mean4_tuned,14.00000000,18.00000000,0.00000000,72.00000000,14.00000000
84755,2011-10-31,108.00000000,mean4_tuned,202.00000000,0.00000000,94.00000000,94.00000000,108.00000000
84879,2011-10-31,912.00000000,mean4_tuned,770.00000000,142.00000000,0.00000000,568.00000000,770.00000000
84946,2011-10-31,823.00000000,mean4_tuned,452.00000000,371.00000000,0.00000000,1484.00000000,452.00000000
84970S,2011-10-31,93.00000000,mean4_tuned,140.00000000,0.00000000,47.00000000,47.00000000,93.00000000
84991,2011-10-31,215.00000000,mean4_tuned,219.00000000,0.00000000,4.00000000,4.00000000,215.00000000
84992,2011-10-31,42.00000000,mean4_tuned,180.00000000,0.00000000,138.00000000,138.00000000,42.00000000
85099B,2011-10-31,823.00000000,mean4_tuned,1500.00000000,0.00000000,677.00000000,677.00000000,823.00000000
85099C,2011-10-31,80.00000000,mean4_tuned,337.00000000,0.00000000,257.00000000,257.00000000,80.00000000
85099F,2011-10-31,193.00000000,mean4_tuned,559.00000000,0.00000000,366.00000000,366.00000000,193.00000000
85123A,2011-10-31,1689.00000000,mean4_tuned,399.00000000,1290.00000000,0.00000000,5160.00000000,399.00000000
15036,2011-11-07,107.00000000,mean4_tuned,166.00000000,0.00000000,59.00000000,59.00000000,107.00000000
16014,2011-11-07,10.00000000,mean4_tuned,957.00000000,0.00000000,947.00000000,947.00000000,10.00000000
17003,2011-11-07,109.00000000,mean4_tuned,644.00000000,0.00000000,535.00000000,535.00000000,109.00000000
20725,2011-11-07,526.00000000,mean4_tuned,305.00000000,221.00000000,0.00000000,884.00000000,305.00000000
20727,2011-11-07,244.00000000,mean4_tuned,224.00000000,20.00000000,0.00000000,80.00000000,224.00000000
21080,2011-11-07,195.00000000,mean4_tuned,122.00000000,73.00000000,0.00000000,292.00000000,122.00000000
21212,2011-11-07,326.00000000,mean4_tuned,479.00000000,0.00000000,153.00000000,153.00000000,326.00000000
21213,2011-11-07,111.00000000,mean4_tuned,298.00000000,0.00000000,187.00000000,187.00000000,111.00000000
21232,2011-11-07,134.00000000,mean4_tuned,265.00000000,0.00000000,131.00000000,131.00000000,134.00000000
21498,2011-11-07,200.00000000,mean4_tuned,282.00000000,0.00000000,82.00000000,82.00000000,200.00000000
21915,2011-11-07,661.00000000,mean4_tuned,1102.00000000,0.00000000,441.00000000,441.00000000,661.00000000
21928,2011-11-07,313.00000000,mean4_tuned,183.00000000,130.00000000,0.00000000,520.00000000,183.00000000
21929,2011-11-07,407.00000000,mean4_tuned,91.00000000,316.00000000,0.00000000,1264.00000000,91.00000000
21931,2011-11-07,504.00000000,mean4_tuned,304.00000000,200.00000000,0.00000000,800.00000000,304.00000000
21975,2011-11-07,125.00000000,mean4_tuned,82.00000000,43.00000000,0.00000000,172.00000000,82.00000000
21977,2011-11-07,152.00000000,mean4_tuned,132.00000000,20.00000000,0.00000000,80.00000000,132.00000000
21980,2011-11-07,46.00000000,mean4_tuned,115.00000000,0.00000000,69.00000000,69.00000000,46.00000000
21981,2011-11-07,45.00000000,mean4_tuned,58.00000000,0.00000000,13.00000000,13.00000000,45.00000000
21982,2011-11-07,71.00000000,mean4_tuned,273.00000000,0.00000000,202.00000000,202.00000000,71.00000000
21984,2011-11-07,24.00000000,mean4_tuned,55.00000000,0.00000000,31.00000000,31.00000000,24.00000000
21985,2011-11-07,29.00000000,mean4_tuned,111.00000000,0.00000000,82.00000000,82.00000000,29.00000000
22086,2011-11-07,1273.00000000,mean4_tuned,1245.00000000,28.00000000,0.00000000,112.00000000,1245.00000000
22151,2011-11-07,60.00000000,mean4_tuned,180.00000000,0.00000000,120.00000000,120.00000000,60.00000000
22178,2011-11-07,192.00000000,mean4_tuned,653.00000000,0.00000000,461.00000000,461.00000000,192.00000000
22197,2011-11-07,3828.00000000,mean4_tuned,1613.00000000,2215.00000000,0.00000000,8860.00000000,1613.00000000
22355,2011-11-07,320.00000000,mean4_tuned,405.00000000,0.00000000,85.00000000,85.00000000,320.00000000
22386,2011-11-07,516.00000000,mean4_tuned,459.00000000,57.00000000,0.00000000,228.00000000,459.00000000
22411,2011-11-07,617.00000000,mean4_tuned,175.00000000,442.00000000,0.00000000,1768.00000000,175.00000000
22423,2011-11-07,157.00000000,mean4_tuned,180.00000000,0.00000000,23.00000000,23.00000000,157.00000000
22469,2011-11-07,267.00000000,mean4_tuned,546.00000000,0.00000000,279.00000000,279.00000000,267.00000000
22492,2011-11-07,392.00000000,mean4_tuned,310.00000000,82.00000000,0.00000000,328.00000000,310.00000000
22616,2011-11-07,254.00000000,mean4_tuned,495.00000000,0.00000000,241.00000000,241.00000000,254.00000000
71459,2011-11-07,232.00000000,mean4_tuned,118.00000000,114.00000000,0.00000000,456.00000000,118.00000000
72741,2011-11-07,111.00000000,mean4_tuned,153.00000000,0.00000000,42.00000000,42.00000000,111.00000000
84077,2011-11-07,1119.00000000,mean4_tuned,2473.00000000,0.00000000,1354.00000000,1354.00000000,1119.00000000
84212,2011-11-07,53.00000000,mean4_tuned,17.00000000,36.00000000,0.00000000,144.00000000,17.00000000
84270,2011-11-07,0.00000000,mean4_tuned,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-11-07,582.00000000,mean4_tuned,581.00000000,1.00000000,0.00000000,4.00000000,581.00000000
84568,2011-11-07,43.00000000,mean4_tuned,23.00000000,20.00000000,0.00000000,80.00000000,23.00000000
84598,2011-11-07,24.00000000,mean4_tuned,17.00000000,7.00000000,0.00000000,28.00000000,17.00000000
84755,2011-11-07,308.00000000,mean4_tuned,145.00000000,163.00000000,0.00000000,652.00000000,145.00000000
84879,2011-11-07,1732.00000000,mean4_tuned,876.00000000,856.00000000,0.00000000,3424.00000000,876.00000000
84946,2011-11-07,1043.00000000,mean4_tuned,602.00000000,441.00000000,0.00000000,1764.00000000,602.00000000
84970S,2011-11-07,54.00000000,mean4_tuned,157.00000000,0.00000000,103.00000000,103.00000000,54.00000000
84991,2011-11-07,190.00000000,mean4_tuned,237.00000000,0.00000000,47.00000000,47.00000000,190.00000000
84992,2011-11-07,135.00000000,mean4_tuned,142.00000000,0.00000000,7.00000000,7.00000000,135.00000000
85099B,2011-11-07,2159.00000000,mean4_tuned,933.00000000,1226.00000000,0.00000000,4904.00000000,933.00000000
85099C,2011-11-07,353.00000000,mean4_tuned,276.00000000,77.00000000,0.00000000,308.00000000,276.00000000
85099F,2011-11-07,301.00000000,mean4_tuned,253.00000000,48.00000000,0.00000000,192.00000000,253.00000000
85123A,2011-11-07,524.00000000,mean4_tuned,878.00000000,0.00000000,354.00000000,354.00000000,524.00000000
15036,2011-11-14,104.00000000,mean4_tuned,130.00000000,0.00000000,26.00000000,26.00000000,104.00000000
16014,2011-11-14,0.00000000,mean4_tuned,954.00000000,0.00000000,954.00000000,954.00000000,0.00000000
17003,2011-11-14,315.00000000,mean4_tuned,656.00000000,0.00000000,341.00000000,341.00000000,315.00000000
20725,2011-11-14,448.00000000,mean4_tuned,353.00000000,95.00000000,0.00000000,380.00000000,353.00000000
20727,2011-11-14,364.00000000,mean4_tuned,195.00000000,169.00000000,0.00000000,676.00000000,195.00000000
21080,2011-11-14,156.00000000,mean4_tuned,168.00000000,0.00000000,12.00000000,12.00000000,156.00000000
21212,2011-11-14,396.00000000,mean4_tuned,530.00000000,0.00000000,134.00000000,134.00000000,396.00000000
21213,2011-11-14,163.00000000,mean4_tuned,294.00000000,0.00000000,131.00000000,131.00000000,163.00000000
21232,2011-11-14,732.00000000,mean4_tuned,191.00000000,541.00000000,0.00000000,2164.00000000,191.00000000
21498,2011-11-14,250.00000000,mean4_tuned,297.00000000,0.00000000,47.00000000,47.00000000,250.00000000
21915,2011-11-14,351.00000000,mean4_tuned,1252.00000000,0.00000000,901.00000000,901.00000000,351.00000000
21928,2011-11-14,99.00000000,mean4_tuned,256.00000000,0.00000000,157.00000000,157.00000000,99.00000000
21929,2011-11-14,81.00000000,mean4_tuned,196.00000000,0.00000000,115.00000000,115.00000000,81.00000000
21931,2011-11-14,149.00000000,mean4_tuned,385.00000000,0.00000000,236.00000000,236.00000000,149.00000000
21975,2011-11-14,149.00000000,mean4_tuned,115.00000000,34.00000000,0.00000000,136.00000000,115.00000000
21977,2011-11-14,127.00000000,mean4_tuned,132.00000000,0.00000000,5.00000000,5.00000000,127.00000000
21980,2011-11-14,50.00000000,mean4_tuned,110.00000000,0.00000000,60.00000000,60.00000000,50.00000000
21981,2011-11-14,34.00000000,mean4_tuned,67.00000000,0.00000000,33.00000000,33.00000000,34.00000000
21982,2011-11-14,166.00000000,mean4_tuned,260.00000000,0.00000000,94.00000000,94.00000000,166.00000000
21984,2011-11-14,12.00000000,mean4_tuned,36.00000000,0.00000000,24.00000000,24.00000000,12.00000000
21985,2011-11-14,128.00000000,mean4_tuned,84.00000000,44.00000000,0.00000000,176.00000000,84.00000000
22086,2011-11-14,2147.00000000,mean4_tuned,1388.00000000,759.00000000,0.00000000,3036.00000000,1388.00000000
22151,2011-11-14,124.00000000,mean4_tuned,175.00000000,0.00000000,51.00000000,51.00000000,124.00000000
22178,2011-11-14,449.00000000,mean4_tuned,620.00000000,0.00000000,171.00000000,171.00000000,449.00000000
22197,2011-11-14,3118.00000000,mean4_tuned,2576.00000000,542.00000000,0.00000000,2168.00000000,2576.00000000
22355,2011-11-14,430.00000000,mean4_tuned,433.00000000,0.00000000,3.00000000,3.00000000,430.00000000
22386,2011-11-14,471.00000000,mean4_tuned,496.00000000,0.00000000,25.00000000,25.00000000,471.00000000
22411,2011-11-14,280.00000000,mean4_tuned,295.00000000,0.00000000,15.00000000,15.00000000,280.00000000
22423,2011-11-14,147.00000000,mean4_tuned,189.00000000,0.00000000,42.00000000,42.00000000,147.00000000
22469,2011-11-14,349.00000000,mean4_tuned,602.00000000,0.00000000,253.00000000,253.00000000,349.00000000
22492,2011-11-14,535.00000000,mean4_tuned,374.00000000,161.00000000,0.00000000,644.00000000,374.00000000
22616,2011-11-14,1205.00000000,mean4_tuned,561.00000000,644.00000000,0.00000000,2576.00000000,561.00000000
71459,2011-11-14,360.00000000,mean4_tuned,150.00000000,210.00000000,0.00000000,840.00000000,150.00000000
72741,2011-11-14,179.00000000,mean4_tuned,143.00000000,36.00000000,0.00000000,144.00000000,143.00000000
84077,2011-11-14,834.00000000,mean4_tuned,2624.00000000,0.00000000,1790.00000000,1790.00000000,834.00000000
84212,2011-11-14,2.00000000,mean4_tuned,34.00000000,0.00000000,32.00000000,32.00000000,2.00000000
84270,2011-11-14,0.00000000,mean4_tuned,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-11-14,735.00000000,mean4_tuned,616.00000000,119.00000000,0.00000000,476.00000000,616.00000000
84568,2011-11-14,319.00000000,mean4_tuned,31.00000000,288.00000000,0.00000000,1152.00000000,31.00000000
84598,2011-11-14,26.00000000,mean4_tuned,23.00000000,3.00000000,0.00000000,12.00000000,23.00000000
84755,2011-11-14,144.00000000,mean4_tuned,227.00000000,0.00000000,83.00000000,83.00000000,144.00000000
84879,2011-11-14,1086.00000000,mean4_tuned,1288.00000000,0.00000000,202.00000000,202.00000000,1086.00000000
84946,2011-11-14,809.00000000,mean4_tuned,780.00000000,29.00000000,0.00000000,116.00000000,780.00000000
84970S,2011-11-14,84.00000000,mean4_tuned,91.00000000,0.00000000,7.00000000,7.00000000,84.00000000
84991,2011-11-14,283.00000000,mean4_tuned,274.00000000,9.00000000,0.00000000,36.00000000,274.00000000
84992,2011-11-14,64.00000000,mean4_tuned,174.00000000,0.00000000,110.00000000,110.00000000,64.00000000
85099B,2011-11-14,1562.00000000,mean4_tuned,1343.00000000,219.00000000,0.00000000,876.00000000,1343.00000000
85099C,2011-11-14,620.00000000,mean4_tuned,320.00000000,300.00000000,0.00000000,1200.00000000,320.00000000
85099F,2011-11-14,196.00000000,mean4_tuned,300.00000000,0.00000000,104.00000000,104.00000000,196.00000000
85123A,2011-11-14,1172.00000000,mean4_tuned,855.00000000,317.00000000,0.00000000,1268.00000000,855.00000000
15036,2011-11-21,237.00000000,mean4_tuned,124.00000000,113.00000000,0.00000000,452.00000000,124.00000000
16014,2011-11-21,514.00000000,mean4_tuned,948.00000000,0.00000000,434.00000000,434.00000000,514.00000000
17003,2011-11-21,474.00000000,mean4_tuned,690.00000000,0.00000000,216.00000000,216.00000000,474.00000000
20725,2011-11-21,256.00000000,mean4_tuned,448.00000000,0.00000000,192.00000000,192.00000000,256.00000000
20727,2011-11-21,248.00000000,mean4_tuned,265.00000000,0.00000000,17.00000000,17.00000000,248.00000000
21080,2011-11-21,246.00000000,mean4_tuned,168.00000000,78.00000000,0.00000000,312.00000000,168.00000000
21212,2011-11-21,269.00000000,mean4_tuned,609.00000000,0.00000000,340.00000000,340.00000000,269.00000000
21213,2011-11-21,64.00000000,mean4_tuned,240.00000000,0.00000000,176.00000000,176.00000000,64.00000000
21232,2011-11-21,165.00000000,mean4_tuned,377.00000000,0.00000000,212.00000000,212.00000000,165.00000000
21498,2011-11-21,225.00000000,mean4_tuned,344.00000000,0.00000000,119.00000000,119.00000000,225.00000000
21915,2011-11-21,22.00000000,mean4_tuned,1210.00000000,0.00000000,1188.00000000,1188.00000000,22.00000000
21928,2011-11-21,71.00000000,mean4_tuned,233.00000000,0.00000000,162.00000000,162.00000000,71.00000000
21929,2011-11-21,53.00000000,mean4_tuned,195.00000000,0.00000000,142.00000000,142.00000000,53.00000000
21931,2011-11-21,209.00000000,mean4_tuned,388.00000000,0.00000000,179.00000000,179.00000000,209.00000000
21975,2011-11-21,236.00000000,mean4_tuned,130.00000000,106.00000000,0.00000000,424.00000000,130.00000000
21977,2011-11-21,365.00000000,mean4_tuned,137.00000000,228.00000000,0.00000000,912.00000000,137.00000000
21980,2011-11-21,43.00000000,mean4_tuned,100.00000000,0.00000000,57.00000000,57.00000000,43.00000000
21981,2011-11-21,29.00000000,mean4_tuned,72.00000000,0.00000000,43.00000000,43.00000000,29.00000000
21982,2011-11-21,96.00000000,mean4_tuned,300.00000000,0.00000000,204.00000000,204.00000000,96.00000000
21984,2011-11-21,55.00000000,mean4_tuned,40.00000000,15.00000000,0.00000000,60.00000000,40.00000000
21985,2011-11-21,88.00000000,mean4_tuned,109.00000000,0.00000000,21.00000000,21.00000000,88.00000000
22086,2011-11-21,1659.00000000,mean4_tuned,1841.00000000,0.00000000,182.00000000,182.00000000,1659.00000000
22151,2011-11-21,262.00000000,mean4_tuned,160.00000000,102.00000000,0.00000000,408.00000000,160.00000000
22178,2011-11-21,342.00000000,mean4_tuned,699.00000000,0.00000000,357.00000000,357.00000000,342.00000000
22197,2011-11-21,2855.00000000,mean4_tuned,3359.00000000,0.00000000,504.00000000,504.00000000,2855.00000000
22355,2011-11-21,661.00000000,mean4_tuned,488.00000000,173.00000000,0.00000000,692.00000000,488.00000000
22386,2011-11-21,253.00000000,mean4_tuned,539.00000000,0.00000000,286.00000000,286.00000000,253.00000000
22411,2011-11-21,355.00000000,mean4_tuned,358.00000000,0.00000000,3.00000000,3.00000000,355.00000000
22423,2011-11-21,184.00000000,mean4_tuned,207.00000000,0.00000000,23.00000000,23.00000000,184.00000000
22469,2011-11-21,213.00000000,mean4_tuned,623.00000000,0.00000000,410.00000000,410.00000000,213.00000000
22492,2011-11-21,366.00000000,mean4_tuned,518.00000000,0.00000000,152.00000000,152.00000000,366.00000000
22616,2011-11-21,64.00000000,mean4_tuned,730.00000000,0.00000000,666.00000000,666.00000000,64.00000000
71459,2011-11-21,60.00000000,mean4_tuned,247.00000000,0.00000000,187.00000000,187.00000000,60.00000000
72741,2011-11-21,276.00000000,mean4_tuned,115.00000000,161.00000000,0.00000000,644.00000000,115.00000000
84077,2011-11-21,867.00000000,mean4_tuned,2580.00000000,0.00000000,1713.00000000,1713.00000000,867.00000000
84212,2011-11-21,30.00000000,mean4_tuned,35.00000000,0.00000000,5.00000000,5.00000000,30.00000000
84270,2011-11-21,0.00000000,mean4_tuned,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-11-21,1144.00000000,mean4_tuned,721.00000000,423.00000000,0.00000000,1692.00000000,721.00000000
84568,2011-11-21,362.00000000,mean4_tuned,123.00000000,239.00000000,0.00000000,956.00000000,123.00000000
84598,2011-11-21,21.00000000,mean4_tuned,26.00000000,0.00000000,5.00000000,5.00000000,21.00000000
84755,2011-11-21,348.00000000,mean4_tuned,210.00000000,138.00000000,0.00000000,552.00000000,210.00000000
84879,2011-11-21,946.00000000,mean4_tuned,1399.00000000,0.00000000,453.00000000,453.00000000,946.00000000
